ts_code,open,high,low,close,change,pct_chg,amount
601636.SH,14.29,14.31,13.72,13.98,-0.18,-1.2712,450807.185
601658.SH,5.42,5.47,5.39,5.44,0.01,0.1842,235209.177
601666.SH,5.98,6.04,5.72,5.95,-0.09,-1.4901,159747.431
601668.SH,5.01,5.02,4.97,4.98,-0.04,-0.7968,708885.677
601669.SH,3.84,3.85,3.8,3.82,-0.02,-0.5208,123893.645
601677.SH,18.74,19.15,18.68,18.88,0.17,0.9086,219745.141
601678.SH,6.32,6.4,6.14,6.22,-0.14,-2.2013,228970.065
601686.SH,11.85,11.93,11.52,11.59,-0.34,-2.85,68687.972
601688.SH,16.4,16.4,15.93,15.96,-0.45,-2.7422,1263835.249
601689.SH,34.55,35.6,34.52,35.3,0.85,2.4673,360903.978
601696.SH,16.68,16.75,16.13,16.18,-0.49,-2.9394,194514.031
601698.SH,17.38,17.76,16.98,17.3,0.12,0.6985,287078.099
601699.SH,8.01,8.5,7.99,8.41,0.37,4.602,883484.67
601700.SH,4.53,4.57,4.37,4.41,-0.11,-2.4336,30897.964
601702.SH,8.12,8.22,7.7,7.89,-0.1,-1.2516,309236.021
601717.SH,12.61,12.84,12.05,12.2,-0.4,-3.1746,257479.31
601718.SH,2.63,2.68,2.61,2.67,0.04,1.5209,51286.513
601727.SH,5.18,5.19,5.06,5.11,-0.07,-1.3514,215714.226
601766.SH,6.01,6.04,5.95,6.01,0.0,0.0,320806.761
601777.SH,5.68,6.1,5.68,5.89,0.23,4.0636,202427.909
601778.SH,6.09,6.13,5.95,6.0,-0.09,-1.4778,51302.812
601788.SH,15.3,15.55,15.3,15.39,-0.01,-0.0649,366544.321
601789.SH,3.77,3.79,3.72,3.73,-0.04,-1.061,23713.62
601798.SH,5.84,5.94,5.71,5.78,-0.08,-1.3652,24079.192
601799.SH,206.01,211.33,206.01,208.78,0.37,0.1775,256847.688
601800.SH,6.7,6.79,6.68,6.75,0.07,1.0479,93692.851
601801.SH,4.85,4.9,4.85,4.85,-0.02,-0.4107,18337.549
601808.SH,14.06,14.2,13.71,14.07,-0.07,-0.495,144662.304
601811.SH,9.83,10.0,9.71,9.87,-0.04,-0.4036,32629.081
601816.SH,5.77,5.8,5.7,5.71,-0.08,-1.3817,204137.07
601818.SH,3.85,3.86,3.82,3.82,-0.03,-0.7792,312444.045
601827.SH,8.96,9.07,8.91,9.03,0.03,0.3333,100605.038
601828.SH,8.96,9.05,8.91,8.92,-0.08,-0.8889,13266.085
601838.SH,11.13,11.34,11.12,11.31,0.18,1.6173,254762.53
601857.SH,4.17,4.17,4.12,4.14,-0.03,-0.7194,248355.94
601858.SH,10.26,10.54,10.09,10.21,-0.12,-1.1617,38073.538
601860.SH,3.89,3.91,3.85,3.9,0.01,0.2571,47245.228
601865.SH,26.09,26.1,25.06,25.32,-0.78,-2.9885,282455.486
601866.SH,2.83,2.95,2.82,2.93,0.09,3.169,303759.752
601869.SH,23.6,23.97,22.98,22.98,-0.65,-2.7507,24518.81
601872.SH,4.89,4.89,4.79,4.83,-0.04,-0.8214,64423.682
601877.SH,33.12,33.55,33.05,33.3,0.01,0.03,171364.829
601878.SH,11.55,11.58,11.26,11.52,-0.03,-0.2597,396924.592
601880.SH,1.71,1.72,1.7,1.71,0.0,0.0,69639.49
601881.SH,9.78,9.82,9.66,9.79,0.01,0.1022,121960.25
601882.SH,16.23,17.15,16.0,16.73,0.74,4.6279,131256.153
601886.SH,7.18,7.4,7.14,7.18,0.0,0.0,94779.725
601888.SH,301.55,307.85,299.02,306.98,8.54,2.8615,2955423.133
601890.SH,5.83,5.88,5.59,5.83,0.04,0.6908,190460.784
601898.SH,7.4,7.4,6.75,7.03,-0.46,-6.1415,375205.483
601899.SH,11.32,11.54,11.01,11.29,0.14,1.2556,5550831.104
601900.SH,7.9,7.91,7.76,7.8,-0.11,-1.3906,18195.844
601901.SH,9.45,9.62,9.22,9.32,-0.19,-1.9979,863800.968
601908.SH,7.65,7.68,7.45,7.58,-0.1,-1.3021,197039.525
601916.SH,3.97,3.98,3.96,3.97,-0.01,-0.2513,43540.267
601918.SH,3.47,3.5,3.29,3.36,-0.14,-4.0,195186.719
601919.SH,16.24,17.67,15.91,17.37,1.25,7.7543,5019525.531
601928.SH,7.07,7.15,7.03,7.1,-0.01,-0.1406,106588.985
601929.SH,1.81,1.81,1.77,1.8,-0.01,-0.5525,17662.17
601933.SH,6.11,6.13,6.0,6.04,-0.07,-1.1457,257827.965
601939.SH,7.03,7.03,6.97,6.98,-0.05,-0.7112,373787.132
601949.SH,8.25,8.28,7.43,7.54,-0.72,-8.7167,332287.789
601952.SH,10.81,10.85,10.51,10.75,0.05,0.4673,192660.074
601956.SH,8.4,8.41,8.06,8.06,-0.3,-3.5885,84799.865
601958.SH,6.07,6.17,6.06,6.15,0.04,0.6547,98724.32
601963.SH,11.33,11.33,11.14,11.2,-0.1,-0.885,209144.274
601965.SH,16.1,16.65,16.01,16.58,0.49,3.0454,95832.747
601966.SH,54.93,57.97,54.75,57.96,2.74,4.962,657228.805
601968.SH,8.58,8.68,8.49,8.59,-0.01,-0.1163,21861.299
601969.SH,6.33,6.35,5.95,6.01,-0.34,-5.3543,101052.063
601975.SH,2.23,2.25,2.21,2.24,0.01,0.4484,65039.591
601985.SH,5.15,5.16,5.04,5.07,-0.04,-0.7828,192442.478
601988.SH,3.25,3.26,3.24,3.25,0.0,0.0,318573.203
601989.SH,4.09,4.12,4.06,4.11,0.0,0.0,172396.825
601990.SH,9.16,9.18,8.89,8.99,-0.19,-2.0697,235228.411
601991.SH,2.53,2.54,2.46,2.5,-0.03,-1.1858,100332.575
601992.SH,2.78,2.8,2.74,2.75,-0.04,-1.4337,38779.406
601995.SH,49.93,50.08,48.48,49.13,-0.51,-1.0274,519361.726
601996.SH,3.09,3.09,3.03,3.05,-0.02,-0.6515,23533.982
601997.SH,8.06,8.12,8.02,8.1,0.1,1.25,152449.386
601998.SH,5.25,5.27,5.22,5.26,0.02,0.3817,101216.006
601999.SH,6.7,6.85,6.32,6.38,-0.38,-5.6213,119408.891
603000.SH,17.23,17.49,16.96,17.13,-0.22,-1.268,165751.226
603001.SH,7.43,8.01,7.41,8.01,0.73,10.0275,126048.037
603002.SH,6.65,6.88,6.3,6.3,-0.7,-10.0,272500.052
603003.SH,6.77,6.85,6.73,6.83,0.09,1.3353,13418.226
603005.SH,62.54,62.55,59.24,59.4,-3.58,-5.6843,549766.92
603006.SH,9.7,9.95,9.46,9.46,-0.42,-4.251,23372.409
603007.SH,4.52,4.52,4.4,4.44,-0.08,-1.7699,13814.061
603008.SH,29.24,31.11,29.24,30.43,0.9,3.0477,237377.401
603009.SH,6.0,6.28,5.9,5.98,0.1,1.7007,88323.564
603010.SH,18.99,19.59,18.65,19.09,0.11,0.5796,107070.272
603011.SH,4.82,4.83,4.55,4.59,-0.22,-4.5738,37981.161
603012.SH,5.99,6.04,5.92,5.96,-0.08,-1.3245,31472.76
603013.SH,13.77,13.77,13.45,13.61,-0.16,-1.1619,10623.042
603015.SH,5.97,5.97,5.65,5.73,-0.19,-3.2095,17416.746
603016.SH,29.02,30.27,28.25,29.43,0.21,0.7187,51955.306
603017.SH,9.86,9.87,9.66,9.75,-0.1,-1.0152,7150.246
603018.SH,11.15,11.22,11.05,11.12,-0.08,-0.7143,28801.472
603019.SH,28.16,28.19,26.57,26.62,-1.62,-5.7365,963307.773
603020.SH,9.44,9.51,9.0,9.43,-0.09,-0.9454,40695.383
603021.SH,5.45,5.45,5.28,5.38,-0.06,-1.1029,13857.326
603022.SH,10.32,10.32,10.02,10.08,-0.26,-2.5145,11444.983
603023.SH,4.2,4.21,3.99,4.01,-0.05,-1.2315,13596.366
603025.SH,21.53,22.05,21.13,22.03,0.32,1.474,160283.664
603026.SH,79.5,80.56,77.3,78.81,-1.19,-1.4875,629333.625
603027.SH,33.1,33.5,31.77,32.03,-1.17,-3.5241,357710.629
603028.SH,11.89,11.98,11.7,11.89,-0.01,-0.084,12557.046
603029.SH,12.47,12.61,12.27,12.6,0.18,1.4493,7845.623
603030.SH,4.51,4.53,4.45,4.5,-0.03,-0.6623,13802.555
603031.SH,26.77,26.88,26.49,26.82,-0.17,-0.6299,4451.215
603033.SH,22.32,22.74,21.71,21.82,-0.74,-3.2801,44836.093
603035.SH,16.3,18.19,16.3,17.32,0.78,4.7158,1639162.705
603036.SH,8.09,8.09,7.93,7.95,-0.09,-1.1194,5184.268
603037.SH,16.54,17.18,16.29,16.8,0.35,2.1277,38525.322
603038.SH,13.18,13.24,12.79,13.17,-0.01,-0.0759,14045.302
603039.SH,93.4,95.99,92.27,95.42,1.39,1.4783,50135.545
603040.SH,28.0,28.0,26.47,26.88,-1.07,-3.8283,33275.652
603041.SH,12.48,12.82,12.38,12.76,0.18,1.4308,33768.656
603042.SH,12.09,12.2,11.77,11.79,-0.3,-2.4814,15660.286
603043.SH,40.06,40.89,39.41,40.49,0.52,1.301,107446.419
603045.SH,11.3,11.42,11.15,11.27,-0.03,-0.2655,11305.75
603050.SH,12.59,12.64,12.22,12.45,-0.23,-1.8139,31120.913
603053.SH,10.21,10.24,9.95,10.06,-0.13,-1.2758,25692.527
603055.SH,6.06,6.08,5.94,6.07,0.06,0.9983,10565.337
603056.SH,12.22,12.4,11.76,11.8,-0.36,-2.9605,83269.999
603058.SH,7.37,7.39,7.07,7.15,-0.26,-3.5088,38269.261
603059.SH,20.26,20.26,19.83,20.0,-0.24,-1.1858,6786.26
603060.SH,24.45,24.63,23.46,23.77,-0.72,-2.94,121400.663
603063.SH,13.69,13.74,13.29,13.44,-0.25,-1.8262,69496.693
603066.SH,7.85,7.93,7.8,7.93,0.08,1.0191,7980.865
603067.SH,7.47,7.47,7.13,7.18,-0.25,-3.3647,40460.073
603068.SH,60.63,61.48,57.81,57.88,-2.76,-4.5515,70472.658
603069.SH,18.6,18.9,18.3,18.83,0.55,3.0088,99095.051
603076.SH,66.26,68.38,65.04,67.04,1.67,2.5547,140458.967
603077.SH,1.62,1.63,1.58,1.59,-0.02,-1.2422,209658.099
603078.SH,28.7,29.8,28.21,29.44,0.45,1.5523,116927.028
603079.SH,21.58,21.58,21.11,21.2,-0.4,-1.8519,20846.791
603080.SH,12.28,12.54,12.23,12.39,0.04,0.3239,74244.875
603081.SH,11.29,11.29,10.99,11.2,-0.02,-0.1783,12687.344
603083.SH,13.22,14.14,13.1,14.14,1.29,10.0389,484419.329
603085.SH,6.85,6.92,6.76,6.83,-0.02,-0.292,37427.023
603086.SH,14.52,14.7,13.93,14.16,-0.17,-1.1863,26179.771
603087.SH,129.08,132.65,127.31,132.11,1.33,1.017,145701.861
603088.SH,7.69,7.9,7.61,7.9,0.72,10.0279,28856.447
603089.SH,8.62,8.79,8.28,8.68,-0.14,-1.5873,35604.809
603090.SH,12.27,12.27,11.95,12.14,-0.1,-0.817,8531.498
603093.SH,16.46,16.59,16.09,16.5,0.05,0.304,72220.396
603095.SH,23.0,23.39,22.88,23.07,0.32,1.4066,22850.427
603096.SH,47.16,47.69,45.0,45.48,-1.91,-4.0304,34496.09
603098.SH,21.89,22.0,20.6,20.88,-0.39,-1.8336,201652.754
603099.SH,8.48,8.48,8.18,8.3,-0.21,-2.4677,10173.24
603100.SH,14.21,14.65,13.69,13.78,-0.41,-2.8894,79949.462
603101.SH,4.83,4.91,4.7,4.9,0.07,1.4493,4821.561
603103.SH,15.82,15.9,15.49,15.67,-0.15,-0.9482,23675.026
603105.SH,7.57,7.61,7.34,7.45,-0.16,-2.1025,31462.682
603106.SH,6.98,7.12,6.86,7.09,0.07,0.9972,31574.332
603108.SH,11.72,12.33,11.59,12.24,0.52,4.4369,142354.982
603109.SH,21.57,21.64,20.98,21.2,-0.38,-1.7609,16308.751
603110.SH,39.8,40.5,39.1,40.05,0.25,0.6281,25554.157
603111.SH,5.07,5.08,5.02,5.06,-0.02,-0.3937,12073.49
603112.SH,12.27,12.34,11.91,12.34,0.05,0.4068,50956.979
603113.SH,17.84,18.13,17.57,17.92,0.08,0.4484,145777.585
603115.SH,14.89,14.92,14.55,14.72,-0.17,-1.1417,11099.801
603116.SH,6.0,6.41,5.97,6.27,0.29,4.8495,35450.851
603117.SH,3.54,3.56,3.48,3.54,0.02,0.5682,11550.205
603118.SH,9.08,9.24,8.99,9.22,0.17,1.8785,61888.756
603121.SH,9.78,10.49,9.71,10.49,0.95,9.9581,43855.879
603123.SH,6.89,6.94,6.75,6.81,-0.08,-1.1611,8609.334
603126.SH,10.11,10.15,9.11,9.29,-0.78,-7.7458,469906.203
603127.SH,151.4,159.0,151.06,158.39,6.41,4.2177,269221.038
603128.SH,15.46,15.67,14.83,15.25,-0.15,-0.974,322404.498
603129.SH,145.5,151.75,145.5,150.1,1.1,0.7383,51582.879
603131.SH,19.98,20.54,19.93,20.37,0.31,1.5454,41951.918
603133.SH,10.54,10.55,10.17,10.26,-0.3,-2.8409,31073.159
603136.SH,27.36,27.72,27.12,27.5,0.08,0.2918,20857.109
603138.SH,11.16,11.18,10.73,10.78,-0.4,-3.5778,40193.576
603139.SH,16.05,16.08,15.67,16.0,-0.05,-0.3115,6704.782
603155.SH,36.76,38.5,36.73,37.4,0.59,1.6028,59640.31
603156.SH,25.15,27.65,24.97,27.2,1.9,7.5099,220378.48
603157.SH,2.01,2.04,1.92,1.92,-0.1,-4.9505,8063.661
603158.SH,17.46,17.75,17.0,17.74,0.22,1.2557,29231.538
603159.SH,13.98,14.5,13.65,14.09,0.25,1.8064,18367.49
603160.SH,102.5,103.0,99.03,99.29,-9.02,-8.3279,834725.886
603161.SH,18.6,18.6,16.99,16.99,-1.89,-10.0106,201623.026
603165.SH,13.41,13.51,13.02,13.34,-0.08,-0.5961,24125.531
603166.SH,6.74,6.85,6.61,6.66,-0.09,-1.3333,38507.676
603167.SH,8.2,8.24,8.05,8.22,0.04,0.489,40998.304
603168.SH,7.19,7.84,7.16,7.84,0.71,9.9579,113406.157
603169.SH,4.28,4.32,4.15,4.22,-0.06,-1.4019,64114.488
603177.SH,12.96,13.3,12.4,12.82,-0.23,-1.7625,35811.398
603178.SH,9.37,9.47,9.04,9.08,-0.33,-3.5069,42896.729
603179.SH,29.0,29.18,27.69,28.25,-0.5,-1.7391,37167.511
603180.SH,65.15,66.9,64.95,65.9,0.75,1.1512,82014.036
603181.SH,18.94,19.12,18.4,18.76,-0.17,-0.898,40948.375
603183.SH,7.9,8.02,7.56,7.61,-0.37,-4.6366,60492.219
603185.SH,136.53,140.36,133.61,138.0,6.72,5.1188,1130023.7
603186.SH,39.01,39.4,38.05,38.7,-0.31,-0.7947,54347.326
603187.SH,59.41,60.61,57.94,59.7,0.5,0.8446,124490.695
603188.SH,5.56,5.58,5.51,5.55,-0.04,-0.7156,5014.275
603189.SH,15.29,15.29,14.79,14.95,-0.32,-2.0956,23224.821
603192.SH,24.43,24.65,23.94,24.28,-0.21,-0.8575,12980.779
603195.SH,177.5,180.46,176.3,180.15,1.7,0.9526,144392.894
603196.SH,5.7,6.25,5.7,6.25,0.57,10.0352,54241.325
603197.SH,26.88,27.49,26.36,27.07,0.16,0.5946,42064.972
603198.SH,38.2,38.92,37.65,38.3,-0.52,-1.3395,807363.465
603199.SH,22.62,22.62,21.08,21.29,-1.11,-4.9554,36433.941
603200.SH,22.7,22.7,22.12,22.42,-0.21,-0.928,29662.079
603203.SH,26.66,26.97,26.2,26.62,-0.1,-0.3743,15032.058
603208.SH,120.37,120.44,114.07,116.65,-3.35,-2.7917,115905.837
603212.SH,29.76,29.83,28.46,29.35,-0.47,-1.5761,30246.919
603214.SH,23.61,26.03,22.61,26.03,2.37,10.0169,210564.256
603217.SH,25.52,26.41,25.32,26.13,0.25,0.966,21022.335
603218.SH,34.6,34.83,33.05,34.25,-0.58,-1.6652,193582.189
603220.SH,11.84,11.84,11.4,11.65,-0.19,-1.6047,21824.059
603221.SH,11.3,11.46,11.12,11.39,0.14,1.2444,13230.637
603222.SH,16.49,16.58,15.68,16.09,-0.65,-3.8829,272876.909
603223.SH,22.82,23.03,22.6,22.75,-0.2,-0.8715,50760.804
603225.SH,17.45,17.9,17.1,17.7,0.01,0.0565,104214.917
603226.SH,8.86,8.96,8.64,8.8,-0.11,-1.2346,11527.973
603227.SH,5.0,5.07,4.84,4.89,-0.01,-0.2041,60897.479
603228.SH,27.6,27.93,27.11,27.25,-0.38,-1.3753,62634.012
603229.SH,38.48,38.48,36.95,38.24,-0.92,-2.3493,87895.423
603232.SH,18.67,18.87,18.25,18.26,-0.52,-2.7689,74784.794
603233.SH,76.95,78.3,76.71,77.81,0.46,0.5947,154587.095
603236.SH,188.01,192.3,186.68,189.0,1.0,0.5319,246999.352
603238.SH,25.8,25.8,24.8,24.9,-0.83,-3.2258,29108.421
603239.SH,15.87,16.5,15.61,16.43,0.58,3.6593,21702.524
603256.SH,9.53,9.67,9.32,9.4,-0.17,-1.7764,23563.098
603258.SH,26.75,26.96,26.35,26.45,-0.3,-1.1215,37869.19
603259.SH,147.97,153.0,146.66,152.11,4.93,3.3496,2596401.673
603260.SH,53.88,57.5,53.35,56.92,2.91,5.3879,604688.249
603266.SH,10.55,11.45,10.36,10.91,0.36,3.4123,42381.175
603267.SH,126.68,134.88,120.58,127.5,4.2,3.4063,599645.912
603268.SH,16.88,16.95,16.58,16.7,-0.11,-0.6544,6155.803
603269.SH,10.4,10.43,9.9,10.17,-0.23,-2.2115,27348.638
603277.SH,17.84,18.48,17.25,17.41,-0.44,-2.465,44776.532
603278.SH,8.76,8.81,8.6,8.79,0.03,0.3425,12270.875
603279.SH,24.85,24.85,24.33,24.63,-0.09,-0.3641,62504.025
603283.SH,24.93,25.4,23.21,23.45,-1.51,-6.0497,82674.162
603286.SH,14.09,14.2,13.8,14.03,-0.06,-0.4258,9618.19
603288.SH,162.29,163.95,162.0,163.33,1.32,0.8148,612689.742
603289.SH,7.99,7.99,7.8,7.83,-0.13,-1.6332,8090.486
603290.SH,197.8,200.93,194.88,199.55,1.8,0.9102,335160.816
603297.SH,48.5,48.7,47.22,47.8,-0.01,-0.0209,79970.06
603298.SH,21.52,21.56,20.5,21.02,-0.48,-2.2326,173716.272
603299.SH,8.0,8.02,7.68,7.75,-0.28,-3.4869,91607.519
603300.SH,8.71,8.84,8.65,8.8,0.04,0.4566,38202.136
603301.SH,58.0,60.58,57.67,60.58,2.45,4.2147,357824.007
603303.SH,11.95,12.05,11.7,12.05,0.08,0.6683,12439.398
603305.SH,31.56,32.2,31.11,31.13,0.21,0.6792,77338.861
603306.SH,23.45,23.58,23.06,23.26,-0.13,-0.5558,34339.9
603308.SH,27.4,27.58,26.74,27.4,-0.01,-0.0365,100811.224
603309.SH,13.75,13.84,13.54,13.69,-0.15,-1.0838,34634.723
603311.SH,11.35,11.46,11.19,11.46,0.11,0.9692,9234.019
603313.SH,31.0,31.36,30.6,31.0,-0.01,-0.0322,79723.983
603315.SH,12.96,12.96,12.7,12.84,-0.11,-0.8494,12758.722
603316.SH,7.11,7.23,6.72,6.97,-0.41,-5.5556,107934.125
603317.SH,43.42,43.78,42.5,42.98,-0.54,-1.2408,134177.096
603318.SH,6.6,6.6,6.43,6.48,-0.14,-2.1148,13128.166
603319.SH,35.6,35.6,32.36,32.36,-3.59,-9.9861,218097.18
603320.SH,10.75,10.96,10.5,10.78,0.03,0.2791,10376.737
603321.SH,7.16,7.17,6.98,7.02,-0.14,-1.9553,9162.801
603322.SH,14.92,14.92,13.91,14.1,-0.73,-4.9225,37246.61
603323.SH,4.59,4.6,4.55,4.58,0.0,0.0,23901.72
603324.SH,39.5,40.0,36.21,36.36,-3.87,-9.6197,342713.978
603326.SH,11.3,11.34,10.89,11.16,-0.2,-1.7606,26017.655
603327.SH,16.04,16.05,15.61,15.8,-0.23,-1.4348,17555.996
603328.SH,6.92,6.97,6.89,6.94,0.03,0.4342,12404.104
603329.SH,12.07,12.1,11.83,12.08,0.04,0.3322,13483.093
603330.SH,26.29,27.5,25.93,27.16,0.86,3.27,85937.972
603331.SH,10.29,10.5,9.89,10.38,0.01,0.0964,24493.675
603332.SH,17.75,17.75,16.88,17.04,-0.81,-4.5378,43929.094
603333.SH,6.95,7.05,6.77,6.81,-0.25,-3.5411,72267.361
603335.SH,4.33,4.34,4.22,4.27,-0.07,-1.6129,11168.426
603336.SH,9.48,9.54,9.25,9.28,-0.19,-2.0063,53315.971
603337.SH,32.8,34.43,31.8,33.55,2.25,7.1885,383098.213
603338.SH,87.2,90.16,87.06,90.05,1.63,1.8435,182069.765
603339.SH,9.25,9.29,9.1,9.25,-0.02,-0.2157,9289.814
603345.SH,231.02,243.19,230.5,242.35,7.85,3.3475,316360.275
603348.SH,27.84,28.76,27.78,28.34,0.5,1.796,135249.99
603351.SH,22.0,22.04,21.45,21.56,-0.84,-3.75,19559.82
603353.SH,45.17,46.86,43.7,46.0,0.9,1.9956,231260.627
603355.SH,37.25,38.92,36.9,38.75,1.5,4.0268,82221.309
603356.SH,10.59,10.63,10.46,10.54,-0.11,-1.0329,10263.932
603357.SH,9.07,9.23,9.03,9.05,-0.07,-0.7675,19244.686
603358.SH,22.0,22.58,21.9,22.47,0.27,1.2162,31282.925
603359.SH,16.37,16.37,16.17,16.21,-0.16,-0.9774,26057.892
603360.SH,13.71,14.06,13.7,13.85,0.07,0.508,10697.585
603363.SH,13.05,13.15,13.02,13.08,0.0,0.0,34350.966
603365.SH,15.78,16.18,15.69,15.83,0.04,0.2533,20856.898
603366.SH,4.72,4.73,4.57,4.59,-0.12,-2.5478,49128.208
603367.SH,13.46,13.46,13.2,13.44,0.05,0.3734,24126.129
603368.SH,22.7,23.16,22.5,23.04,0.19,0.8315,59975.077
603369.SH,52.51,53.32,51.78,52.44,-0.21,-0.3989,368449.58
603377.SH,14.33,14.72,14.3,14.53,0.01,0.0689,111136.673
603378.SH,62.51,65.09,62.2,64.5,1.66,2.6416,130113.532
603379.SH,16.11,16.37,16.02,16.11,-0.27,-1.6484,24464.715
603380.SH,22.79,22.95,21.86,22.29,-0.59,-2.5787,47128.345
603383.SH,27.6,27.88,26.76,27.14,-0.45,-1.631,52581.6
603385.SH,10.65,10.66,10.45,10.47,-0.21,-1.9663,19916.435
603386.SH,16.5,16.51,15.8,16.38,-0.2,-1.2063,51124.138
603387.SH,39.35,40.1,38.74,39.02,0.19,0.4893,268123.926
603388.SH,6.13,6.14,5.94,5.96,-0.24,-3.871,14919.044
603389.SH,4.24,4.24,4.08,4.1,-0.12,-2.8436,8950.995
603390.SH,10.24,10.3,9.81,9.84,-0.59,-5.6568,71964.458
603392.SH,297.76,305.7,292.99,301.0,4.51,1.5211,388059.738
603393.SH,19.77,20.4,19.54,20.39,0.63,3.1883,62863.247
603396.SH,29.23,29.52,28.55,29.01,-0.22,-0.7527,27644.282
603398.SH,9.03,9.46,8.94,9.29,0.22,2.4256,45368.747
603399.SH,4.14,4.18,4.03,4.09,-0.03,-0.7282,29871.034
603408.SH,16.01,16.07,15.81,15.87,-0.14,-0.8745,12092.234
603416.SH,68.13,68.89,66.41,67.15,-0.8,-1.1773,99061.106
603421.SH,8.45,8.45,8.17,8.29,-0.04,-0.4802,12147.611
603429.SH,35.8,36.1,34.56,35.75,-0.05,-0.1397,110561.948
603439.SH,18.76,19.59,17.68,19.49,0.44,2.3097,131738.796
603444.SH,447.21,457.55,444.44,449.05,1.39,0.3105,534361.096
603456.SH,41.21,42.8,40.11,42.69,1.18,2.8427,296211.098
603458.SH,16.1,16.19,15.69,15.8,-0.34,-2.1066,58908.836
603466.SH,26.25,27.38,26.22,27.26,0.61,2.2889,193633.174
603477.SH,16.1,16.61,16.02,16.43,0.28,1.7337,66315.472
603486.SH,150.0,159.76,148.0,159.76,14.52,9.9972,1259049.903
603488.SH,7.79,7.87,7.55,7.6,-0.25,-3.1847,16622.863
603489.SH,186.8,186.8,181.36,183.0,-1.0,-0.5435,31384.265
603496.SH,15.75,15.76,14.99,15.0,-0.8,-5.0633,24422.29
603499.SH,8.05,8.1,7.63,7.79,-0.29,-3.5891,19297.966
603500.SH,13.17,13.17,12.71,12.8,-0.24,-1.8405,33584.801
603501.SH,295.12,297.28,287.92,293.78,2.52,0.8652,1150100.114
603505.SH,25.62,25.88,25.17,25.37,-0.32,-1.2456,29414.739
603506.SH,21.65,21.65,20.96,21.14,-0.36,-1.6744,8310.62
603507.SH,21.4,22.25,21.24,21.95,0.49,2.2833,66197.064
603508.SH,19.78,20.09,19.14,19.66,-0.12,-0.6067,27498.996
603515.SH,29.75,30.0,29.05,29.09,-0.73,-2.448,94638.481
603516.SH,24.31,24.55,23.88,24.24,-0.16,-0.6557,34491.443
603517.SH,81.0,87.29,79.47,87.29,7.94,10.0063,462474.563
603518.SH,10.66,10.66,10.66,10.66,0.97,10.0103,19511.446
603519.SH,16.98,17.02,16.3,16.3,-0.71,-4.174,37931.111
603520.SH,64.0,65.16,61.49,64.55,0.95,1.4937,283160.082
603527.SH,7.7,8.4,7.7,8.4,0.76,9.9476,70632.947
603528.SH,7.9,8.25,7.83,7.97,0.09,1.1421,72732.966
603530.SH,18.5,18.57,18.01,18.1,-0.47,-2.531,18073.119
603533.SH,32.15,32.17,31.1,31.6,-0.33,-1.0335,143536.703
603535.SH,30.6,31.81,29.74,30.92,0.31,1.0127,54987.495
603536.SH,13.28,13.28,12.34,12.53,-0.86,-6.4227,31215.779
603538.SH,40.7,40.72,37.0,38.99,-1.77,-4.3425,1084368.624
603551.SH,12.28,12.76,12.21,12.62,0.41,3.3579,22296.679
603555.SH,3.04,3.08,2.89,2.89,-0.15,-4.9342,20340.695
603556.SH,12.6,12.66,12.37,12.39,-0.21,-1.6667,12398.035
603557.SH,8.62,9.15,8.42,8.75,0.13,1.5081,122916.473
603558.SH,8.49,8.63,8.3,8.59,0.18,2.1403,21152.63
603559.SH,12.05,12.06,11.68,11.77,-0.28,-2.3237,20005.805
603565.SH,29.52,32.06,29.51,30.67,1.52,5.2144,115939.225
603566.SH,20.95,21.02,20.7,20.98,0.12,0.5753,32075.623
603567.SH,13.97,14.25,13.8,14.25,0.29,2.0774,34603.234
603568.SH,22.95,23.17,22.7,22.89,-0.11,-0.4783,128737.867
603569.SH,7.2,7.33,7.16,7.2,0.02,0.2786,6123.2
603577.SH,9.2,9.32,9.1,9.16,-0.04,-0.4348,5433.15
603578.SH,20.21,20.45,20.02,20.45,0.19,0.9378,9563.45
603579.SH,30.54,31.98,30.52,31.72,0.82,2.6537,36442.872
603580.SH,10.59,10.59,10.15,10.21,-0.43,-4.0414,7792.866
603583.SH,61.99,62.98,61.39,62.14,0.11,0.1773,72828.7
603585.SH,15.28,15.36,14.9,15.16,-0.11,-0.7204,10042.124
603586.SH,15.07,15.5,14.94,15.45,0.45,3.0,15291.519
603587.SH,19.37,20.16,19.2,20.15,0.7,3.599,79864.874
603588.SH,19.15,19.28,18.92,19.12,-0.08,-0.4167,110682.675
603589.SH,59.4,60.72,58.6,60.36,0.51,0.8521,405090.195
603590.SH,35.18,35.79,35.13,35.77,0.39,1.1023,36080.368
603595.SH,18.93,19.07,18.08,18.13,-0.9,-4.7294,31603.719
603596.SH,30.0,31.01,29.72,30.5,0.45,1.4975,98274.308
603598.SH,11.25,11.36,10.81,10.9,-0.28,-2.5045,44342.071
603599.SH,29.87,30.32,28.61,29.13,-0.67,-2.2483,146776.112
603600.SH,11.96,12.15,11.95,12.05,0.02,0.1663,20654.194
603601.SH,12.05,12.12,11.75,11.94,-0.1,-0.8306,62446.53
603602.SH,10.71,10.75,10.5,10.64,-0.14,-1.2987,18653.168
603603.SH,5.3,5.38,5.15,5.25,-0.1,-1.8692,43204.207
603605.SH,176.63,181.66,175.09,179.99,3.36,1.9023,251541.957
