date,close,high,low,open,preclose,pctChg,volume,amount
2013-12-17,2151.079,2165.543,2146.314,2161.536,2160.861,-0.452689,7857893632,66921600512.0
2013-12-18,2148.285,2156.593,2142.624,2150.4120000000007,2151.079,-0.129897,6417358336,55420595200.0
2013-12-19,2127.792,2159.1420000000007,2126.246,2153.674,2148.285,-0.9539200000000001,7312347904,61496944128.0
2013-12-20,2084.794,2131.737,2082.855,2128.374,2127.792,-2.020782,8677521152,72198201344.0
2013-12-23,2089.707000000001,2099.522,2068.543,2089.539,2084.794,0.235663,6814663680,58435623936.0
2013-12-24,2092.905,2111.805,2079.81,2094.073,2089.707000000001,0.15303599999999998,7025146624,61697067264.0
2013-12-25,2106.354,2107.232,2088.297,2095.019,2092.905,0.642598,6513909504,58136846592.0
2013-12-26,2073.099,2102.66,2070.5460000000007,2102.66,2106.354,-1.578789,7854140928,66767122176.0
2013-12-27,2101.251,2110.357,2069.59,2074.592,2073.099,1.35796,7675682560,66394444800.0
2013-12-30,2097.529,2112.009,2095.063,2108.883,2101.251,-0.177129,7408505600,63038943232.0
2013-12-31,2115.978,2120.274,2087.415,2090.679,2097.529,0.8795569999999999,8047437568,71456280576.0
2014-01-02,2109.387,2113.11,2101.016,2112.126,2115.978,-0.31149,6848548608,61921354752.0
2014-01-03,2083.136,2102.167,2075.899,2101.542,2109.387,-1.244484,8449724160,72372228096.0
2014-01-06,2045.709,2078.684,2034.006,2078.684,2083.136,-1.796666,8958760704,72895393792.0
2014-01-07,2047.317,2052.279,2029.246,2034.224,2045.709,0.078605,6340293888,54638641664.0
2014-01-08,2044.34,2062.952,2037.11,2047.256,2047.317,-0.14541199999999999,7164736512,62941429760.0
2014-01-09,2027.622,2057.196,2026.446,2041.773,2044.34,-0.817771,7594188288,67605664000.0
2014-01-10,2013.298,2029.297,2008.007,2023.535,2027.622,-0.706442,7561612032,61044553216.0
2014-01-13,2009.564,2027.181,2000.404,2014.978,2013.298,-0.18546700000000002,6654477568,55616750592.0
2014-01-14,2026.842,2027.428,2001.135,2007.156,2009.564,0.859792,7036661504,56687625216.0
2014-01-15,2023.348,2027.409,2010.204,2024.228,2026.842,-0.17238699999999998,6743622144,57740358144.0
2014-01-16,2023.701,2034.707,2014.407,2022.538,2023.348,0.017447999999999998,7275571968,62829760768.0
2014-01-17,2004.949,2017.868,2001.33,2017.522,2023.701,-0.926623,6730572032,57039564032.0
2014-01-20,1991.253,2005.938,1984.824,2001.894,2004.949,-0.683106,5627124736,48298780928.0
2014-01-21,2008.313,2014.152,1992.015,1992.015,1991.253,0.8567440000000001,5984491264,52017917440.0
2014-01-22,2051.749,2052.339,2008.93,2009.969,2008.313,2.1628119999999997,9889285632,84126658560.0
2014-01-23,2042.18,2052.528,2039.052,2048.331,2051.749,-0.4663810000000001,8421058560,76083326976.0
2014-01-24,2054.3920000000007,2060.986,2034.453,2037.667,2042.18,0.5979899999999999,9294792192,82346176512.0
2014-01-27,2033.3,2044.846,2029.626,2044.272,2054.3920000000007,-1.02668,8881542656,81914220544.0
2014-01-28,2038.513,2047.129,2026.987,2036.402,2033.3,0.25637600000000005,7252904192,65751604480.0
2014-01-29,2049.914,2051.583,2039.771,2042.176,2038.513,0.559286,7386546176,67694123520.0
2014-01-30,2033.083,2045.931,2031.466,2045.931,2049.914,-0.821061,6261518336,58264498432.0
2014-02-07,2044.497,2044.73,2014.698,2022.323,2033.083,0.561411,7359875584,67829921792.0
2014-02-10,2086.067,2087.975,2049.984,2049.984,2044.497,2.03326,12433183232,112722919424.0
2014-02-11,2103.6710000000007,2111.061,2082.522,2086.177,2086.067,0.843885,14221132288,125266776064.0
2014-02-12,2109.955,2110.904,2096.509,2103.828,2103.6710000000007,0.298725,12633318656,110804070400.0
2014-02-13,2098.401,2122.826,2096.966,2106.934,2109.955,-0.547604,14653263360,124377063424.0
2014-02-14,2115.848,2116.186,2095.09,2097.32,2098.401,0.8314440000000001,11151794944,97399672832.0
2014-02-17,2135.415,2136.447,2117.689,2124.88,2115.848,0.924789,14024444416,126213750784.0
2014-02-18,2119.0660000000007,2134.143,2113.128,2134.143,2135.415,-0.765618,14286930944,129786966016.0
2014-02-19,2142.554,2152.961,2111.168,2116.919,2119.0660000000007,1.108415,15126124544,127818452992.0
2014-02-20,2138.782,2177.978,2136.481,2152.891,2142.554,-0.17605,15705227520,130938437632.0
2014-02-21,2113.693,2132.703,2098.328,2131.592,2138.782,-1.1730450000000001,11766265088,99514290176.0
2014-02-24,2076.686,2099.717,2058.791,2099.717,2113.693,-1.7508259999999998,12355530752,107202449408.0
2014-02-25,2034.219,2087.616,2026.543,2077.285,2076.686,-2.044943,14013297664,127823835136.0
2014-02-26,2041.254,2041.627,2014.381,2026.61,2034.219,0.345835,11011268608,96117706752.0
2014-02-27,2047.354,2068.314,2036.391,2045.096,2041.254,0.298835,13216385280,112875753472.0
2014-02-28,2056.302,2058.489,2020.935,2040.624,2047.354,0.4370520000000001,11163790592,95684071424.0
2014-03-03,2075.235,2078.333,2047.067,2052.075,2056.302,0.9207360000000001,12746089216,104980598784.0
2014-03-04,2071.473,2074.025,2050.125,2068.107,2075.235,-0.181291,11592579072,101116309504.0
2014-03-05,2053.084,2074.815,2050.175,2073.295,2071.473,-0.8877219999999999,10773308160,91623333888.0
2014-03-06,2059.578,2065.79,2030.946,2050.032,2053.084,0.3163,10929013248,92561444864.0
2014-03-07,2057.908,2079.49,2050.47,2058.375,2059.578,-0.081081,10370953984,89332133888.0
2014-03-10,1999.065,2042.634,1995.549,2042.352,2057.908,-2.8593610000000003,11569666560,95032991744.0
2014-03-11,2001.157,2008.071,1985.599,1994.415,1999.065,0.104651,9270526464,76870328320.0
2014-03-12,1997.692,2011.06,1974.382,1996.239,2001.157,-0.173148,10136172032,79293071360.0
2014-03-13,2019.111,2029.12,1996.529,2000.695,1997.692,1.072185,10097811712,77979058176.0
2014-03-14,2004.339,2017.913,1990.98,2008.825,2019.111,-0.731608,8777511168,69925888000.0
2014-03-17,2023.673,2024.372,1999.249,2009.882,2004.339,0.964607,8625037312,72017780736.0
2014-03-18,2025.196,2034.917,2020.41,2026.224,2023.673,0.075263,9677719296,83580456960.0
2014-03-19,2021.734,2022.181,2002.441,2019.98,2025.196,-0.170948,9518079744,79473242112.0
2014-03-20,1993.479,2030.847,1993.002,2017.22,2021.734,-1.3975629999999999,11033304832,88630976512.0
2014-03-21,2047.619,2052.472,1986.071,1987.679,1993.479,2.715856,14447765504,109438066688.0
2014-03-24,2066.279,2074.056,2043.33,2050.827,2047.619,0.9113040000000001,14770008576,110244495360.0
2014-03-25,2067.311,2079.551,2057.491,2063.323,2066.279,0.049944,13182223104,100173660160.0
2014-03-26,2063.67,2074.572,2057.648,2070.574,2067.311,-0.176128,10261111552,80463446016.0
2014-03-27,2046.588,2073.982,2042.713,2060.812,2063.67,-0.827744,11914937344,94996459520.0
2014-03-28,2041.712,2060.134,2035.243,2046.851,2046.588,-0.238249,12168196352,94221959168.0
2014-03-31,2033.306,2048.134,2024.185,2043.045,2041.712,-0.411714,9435653632,71573688320.0
2014-04-01,2047.46,2050.681,2028.096,2031.005,2033.306,0.696104,8328657664,64512636928.0
2014-04-02,2058.988,2060.778,2046.742,2049.423,2047.46,0.5630430000000001,10265852672,77940637696.0
2014-04-03,2043.702,2066.007,2037.447,2063.4970000000008,2058.988,-0.742404,10861842176,79480901632.0
2014-04-04,2058.831,2060.104,2035.221,2037.552,2043.702,0.740276,8318905600,66368648192.0
2014-04-08,2098.284,2102.452,2052.9,2054.53,2058.831,1.9162759999999999,13337098240,107966361600.0
2014-04-09,2105.237,2108.75,2095.64,2100.651,2098.284,0.331372,10534046976,87366774784.0
2014-04-10,2134.3,2146.67,2098.079,2105.876,2105.237,1.380509,15678960896,129842348032.0
2014-04-11,2130.542,2138.651,2120.179,2130.368,2134.3,-0.17607899999999999,13176835840,111636811776.0
2014-04-14,2131.539,2134.434,2116.61,2127.409,2130.542,0.046799,10207785216,86591713280.0
2014-04-15,2101.601,2125.902,2098.15,2125.902,2131.539,-1.4045239999999999,10753115136,91135361024.0
2014-04-16,2105.1220000000008,2112.05,2092.157,2097.213,2101.601,0.16753900000000002,8936165632,75099475968.0
2014-04-17,2098.885,2110.716,2095.714,2108.947,2105.1220000000008,-0.29628000000000004,8989632512,74257035264.0
2014-04-18,2097.748,2099.637,2081.185,2091.48,2098.885,-0.05417,8815569408,72555982848.0
2014-04-21,2065.826,2103.078,2065.234,2085.98,2097.748,-1.521733,9637837056,81654550528.0
2014-04-22,2072.831,2073.663,2047.332,2062.7870000000007,2065.826,0.339096,9871988224,82468106240.0
2014-04-23,2067.382,2076.349,2059.109,2068.084,2072.831,-0.262876,7853152000,66156169472.0
2014-04-24,2057.033,2075.757,2056.193,2064.156,2067.382,-0.500591,7818595584,64407532288.0
2014-04-25,2036.519,2065.643,2035.566,2060.538,2057.033,-0.997258,9304233216,74155876352.0
2014-04-28,2003.487,2035.99,2000.137,2033.337,2036.519,-1.621982,8979526144,68541492480.0
2014-04-29,2020.341,2021.68,1997.64,2001.896,2003.487,0.8412270000000001,7622127616,56776481024.0
2014-04-30,2026.358,2029.538,2016.577,2020.438,2020.341,0.29782600000000004,7452857856,57677358080.0
2014-05-05,2027.353,2028.957,2007.351,2022.178,2026.358,0.049102999999999994,7993339648,60093487872.0
2014-05-06,2028.038,2038.705,2021.485,2024.256,2027.353,0.033785,7460941056,57548110848.0
2014-05-07,2010.083,2024.631,2008.451,2023.152,2028.038,-0.885336,7436019200,57558051840.0
2014-05-08,2015.274,2036.941,2005.685,2006.853,2010.083,0.25825,7786539264,59529365504.0
2014-05-09,2011.135,2020.454,2001.3,2016.501,2015.274,-0.20538299999999998,7622424320,57505383680.0
2014-05-12,2052.871,2055.506,2016.638,2022.932,2011.135,2.07525,11574207744,88097001472.0
2014-05-13,2050.728,2061.06,2043.547,2055.079,2052.871,-0.104394,9722338800,73741718051.0
2014-05-14,2047.91,2056.574,2042.744,2049.27,2050.728,-0.137414,7201112576,56455292416.0
2014-05-15,2024.974,2047.316,2022.861,2044.377,2047.91,-1.1199729999999999,7584515328,59773445376.0
2014-05-16,2026.504,2027.756,2012.694,2023.596,2024.974,0.075558,6635366000,51625885302.0
2014-05-19,2005.183,2023.267,1996.015,2023.014,2026.504,-1.05211,6532943872,52975245824.0
2014-05-20,2008.119,2018.156,2002.759,2011.846,2005.183,0.146422,6134538240,49549015040.0
2014-05-21,2024.951,2025.194,1991.055,2001.306,2008.119,0.838199,6181154700,48415094175.0
2014-05-22,2021.285,2041.96,2018.877,2023.148,2024.951,-0.181042,7472847400,59501663401.0
2014-05-23,2034.569,2034.569,2017.739,2020.115,2021.285,0.657203,6348806400,51464940032.0
2014-05-26,2041.476,2045.381,2035.094,2042.028,2034.569,0.339481,7028121856,59840433408.0
2014-05-27,2034.565,2044.148,2032.839,2039.791,2041.476,-0.33853,6757788928,55920518656.0
2014-05-28,2050.228,2052.656,2029.336,2034.561,2034.565,0.769849,8133864192,68602224896.0
2014-05-29,2040.595,2057.077,2039.238,2051.84,2050.228,-0.46985299999999997,8124292096,69472514048.0
2014-05-30,2039.212,2046.96,2031.373,2040.394,2040.595,-0.067771,7514889728,62353642496.0
2014-06-03,2038.305,2049.576,2037.3,2039.196,2039.212,-0.044476999999999996,7158412288,59296436992.0
2014-06-04,2024.834,2038.481,2012.913,2037.989,2038.305,-0.660896,7241277184,57467546368.0
2014-06-05,2040.878,2041.701,2016.175,2019.442,2024.834,0.792365,6794953728,56376142080.0
2014-06-06,2029.956,2041.573,2022.158,2040.864,2040.878,-0.535162,6602174464,55124242432.0
2014-06-09,2030.502,2045.255,2023.198,2024.942,2029.956,0.026892000000000003,6478831616,55139842304.0
2014-06-10,2052.532,2052.765,2026.389,2033.207,2030.502,1.084955,7962371840,65406104832.0
2014-06-11,2054.948,2056.631,2045.407,2049.128,2052.532,0.117709,7444435456,63177390336.0
2014-06-12,2051.713,2057.105,2045.962,2051.582000000001,2054.948,-0.15743,8171118592,69306421248.0
2014-06-13,2070.715,2073.596,2048.618,2049.206,2051.713,0.926163,9717480704,82546974720.0
2014-06-16,2085.983,2087.322,2069.4410000000007,2070.699,2070.715,0.737321,9593977088,79953076224.0
2014-06-17,2066.698,2080.482,2064.666,2080.482,2085.983,-0.9245,8780048128,70923264000.0
2014-06-18,2055.519,2066.913,2051.746,2064.383,2066.698,-0.540909,8724535040,70472933376.0
2014-06-19,2023.735,2059.255,2017.653,2054.62,2055.519,-1.5462790000000002,9291427328,74628947968.0
2014-06-20,2026.674,2027.148,2010.53,2013.414,2023.735,0.145225,6716724480,53224269312.0
2014-06-23,2024.365,2033.32,2022.917,2026.226,2026.674,-0.113929,7048516352,57772730112.0
2014-06-24,2033.931,2034.707,2021.75,2023.699,2024.365,0.472545,7121463296,61684911104.0
2014-06-25,2025.502,2030.616,2018.36,2030.433,2033.931,-0.4144229999999999,6753960960,55989137920.0
2014-06-26,2038.677,2040.754,2025.314,2025.662,2025.502,0.650459,8095577856,66534274816.0
2014-06-27,2036.51,2043.982,2025.073,2031.907,2038.677,-0.106294,9759201792,76710588416.0
2014-06-30,2048.327,2052.342,2038.527,2038.613,2036.51,0.580252,9666659840,80011169792.0
2014-07-01,2050.381,2052.635,2041.937,2051.225,2048.327,0.100287,9845740800,83499761664.0
2014-07-02,2059.418,2060.595,2044.035,2049.485,2050.381,0.440741,10955391232,89304985600.0
2014-07-03,2063.229,2066.641,2048.081,2051.632,2059.418,0.185054,12292658176,96182468608.0
2014-07-04,2059.375,2065.078,2054.217,2062.358,2063.229,-0.18679500000000002,10500879104,83596435456.0
2014-07-07,2059.927,2064.043,2050.887,2058.128,2059.375,0.026804,9716875264,81471315968.0
2014-07-08,2064.021,2064.433,2047.204,2058.134,2059.927,0.198745,9505339392,81584447488.0
2014-07-09,2038.612,2062.474,2037.601,2061.635,2064.021,-1.23104,11330584064,97183494144.0
2014-07-10,2038.342,2045.527,2034.956,2036.54,2038.612,-0.013244999999999998,9794381824,84748632064.0
2014-07-11,2046.961,2051.737,2033.004,2033.869,2038.342,0.42284499999999997,10508808448,86253719552.0
2014-07-14,2066.646,2067.342,2044.901,2047.744,2046.961,0.961666,11511974144,96357015552.0
2014-07-15,2070.357,2070.358,2059.679,2065.9,2066.646,0.179563,12448876800,102893916160.0
2014-07-16,2067.276,2075.493,2061.572,2068.343,2070.357,-0.148818,13712802048,102029807616.0
2014-07-17,2055.591,2062.888,2046.189,2062.888,2067.276,-0.565228,10449181184,79106281472.0
2014-07-18,2059.067,2067.233,2045.996,2047.498,2055.591,0.16909200000000002,10664109312,82510266368.0
2014-07-21,2054.479,2061.823,2049.175,2057.7670000000007,2059.067,-0.22281399999999998,9385786880,75706179584.0
2014-07-22,2075.481,2078.085,2049.815,2050.5,2054.479,1.022252,12319186944,98702438400.0
2014-07-23,2078.489,2088.192,2072.229,2074.195,2075.481,0.144933,13729221120,106702131200.0
2014-07-24,2105.062,2107.946,2079.632,2079.632,2078.489,1.278477,16567699712,128677982208.0
2014-07-25,2126.614,2127.217,2106.714,2108.714,2105.062,1.0238180000000001,14249582592,111411572736.0
2014-07-28,2177.948,2181.496,2135.249,2135.249,2126.614,2.4138830000000002,23618575104,180414431232.0
2014-07-29,2183.192,2193.523,2172.1020000000008,2179.826,2177.948,0.24077199999999999,20026425600,159282499584.0
2014-07-30,2181.243,2194.572,2177.244,2178.179,2183.192,-0.089272,18492218624,149566550016.0
2014-07-31,2201.562,2202.126,2173.9,2179.543,2181.243,0.9315370000000001,16469165312,132438450176.0
2014-08-01,2185.303,2218.789,2184.641,2194.17,2201.562,-0.7385229999999999,19147504128,151884025856.0
2014-08-04,2223.331,2224.068,2186.917,2190.036,2185.303,1.740174,17409740288,140088823808.0
2014-08-05,2219.945,2226.838,2206.85,2224.632,2223.331,-0.152293,17538698752,141474533376.0
2014-08-06,2217.465,2223.893,2192.993,2212.003,2219.945,-0.11171400000000001,17771170816,140362854400.0
2014-08-07,2187.669,2220.568,2185.763,2216.659,2217.465,-1.343703,17523327488,137306468352.0
2014-08-08,2194.425,2199.578,2180.597,2188.709,2187.669,0.308827,13518144256,109728993280.0
2014-08-11,2224.654,2225.961,2198.314,2199.433,2194.425,1.377536,15058342144,126096838656.0
2014-08-12,2221.595,2222.979,2210.0,2222.696,2224.654,-0.137508,15479904512,132393971712.0
2014-08-13,2222.877,2230.991,2202.443,2223.051,2221.595,0.057704999999999985,17806280704,146490785792.0
2014-08-14,2206.466,2230.894,2204.384,2221.541,2222.877,-0.738272,17014912256,141706657792.0
2014-08-15,2226.734,2230.8720000000008,2203.242,2207.226,2206.466,0.918565,14997869056,129406906368.0
2014-08-18,2239.466,2242.035,2228.134,2229.804,2226.734,0.5717869999999999,16392862464,141492842496.0
2014-08-19,2245.33,2246.016,2227.925,2242.34,2239.466,0.261849,17774459136,155445477376.0
2014-08-20,2240.211,2248.939,2233.8920000000007,2241.664,2245.33,-0.227991,16765838336,139628052480.0
2014-08-21,2230.458,2240.077,2211.63,2239.568,2240.211,-0.43535799999999997,16573349888,140879626240.0
2014-08-22,2240.812,2243.303,2225.2670000000007,2228.974,2230.458,0.46421,16011167232,140353019904.0
2014-08-25,2229.274,2241.553,2222.009,2241.1,2240.812,-0.514907,16211957760,134450233344.0
2014-08-26,2207.106,2232.785,2200.618,2225.291,2229.274,-0.994403,16350742528,134123069440.0
2014-08-27,2209.465,2216.67,2204.048,2207.03,2207.106,0.10688800000000001,12088588544,104090411008.0
2014-08-28,2195.818,2219.473,2194.861,2210.484,2209.465,-0.61766,12422901504,109266624512.0
2014-08-29,2217.2,2218.696,2193.263,2198.946,2195.818,0.9737530000000001,10520249600,93043871744.0
2014-09-01,2235.511,2236.286,2217.685,2220.129,2217.2,0.8258629999999999,12916658176,117215899648.0
2014-09-02,2266.0460000000007,2267.509,2234.378,2239.684,2235.511,1.365903,19212486912,170931777536.0
2014-09-03,2288.627,2290.547,2268.1,2268.395,2266.0460000000007,0.9964959999999999,21247899648,187558383616.0
2014-09-04,2306.862,2307.701,2283.277,2290.029,2288.627,0.796771,19948997632,179385892864.0
2014-09-05,2326.432,2327.557,2307.447,2311.305,2306.862,0.848331,21318191616,185839820800.0
2014-09-09,2326.527,2331.917,2315.894,2328.426,2326.432,0.004093,19699031808,172908498944.0
2014-09-10,2318.305,2321.908,2306.4210000000007,2318.496,2326.527,-0.35340900000000003,18982898944,163454521344.0
2014-09-11,2311.679,2343.595,2304.6020000000008,2315.732,2318.305,-0.28581100000000004,22222179840,197232656384.0
2014-09-12,2331.95,2331.95,2302.775,2308.346,2311.679,0.8768950000000001,19347153920,162102898688.0
2014-09-15,2339.14,2340.449,2321.593,2330.187,2331.95,0.308323,21511241472,185393631232.0
2014-09-16,2296.555,2347.935,2293.869,2341.027,2339.14,-1.820539,30269411072,237659242496.0
2014-09-17,2307.893,2309.048,2282.795,2298.982,2296.555,0.49370200000000003,21084245248,159121788928.0
2014-09-18,2315.928,2319.875,2297.931,2303.85,2307.893,0.348149,18908904448,144518520832.0
2014-09-19,2329.451,2331.561,2305.5170000000007,2312.984,2315.928,0.583911,17464848640,144345452544.0
2014-09-22,2289.866,2323.554,2284.378,2323.554,2329.451,-1.699326,17584235520,147841744896.0
2014-09-23,2309.718,2311.525,2289.024,2289.091,2289.866,0.8669530000000001,15685517056,135396855808.0
2014-09-24,2343.575,2345.7470000000008,2297.876,2302.231,2309.718,1.465847,22252572416,185690669056.0
2014-09-25,2345.103,2365.154,2336.805,2352.865,2343.575,0.065203,22568832256,189260378112.0
2014-09-26,2347.718,2350.109,2329.955,2339.288,2345.103,0.111508,17474828544,148220809216.0
2014-09-29,2357.711,2363.059,2346.579,2353.708,2347.718,0.42564399999999997,20011101952,171130880000.0
2014-09-30,2363.87,2365.491,2354.268,2361.318,2357.711,0.261236,19391868928,166933430272.0
2014-10-08,2382.794,2382.794,2354.29,2368.576,2363.87,0.8005439999999999,20439732736,180337577984.0
2014-10-09,2389.371,2391.348,2367.111,2383.859,2382.794,0.276027,23592001024,200271757312.0
2014-10-10,2374.54,2386.277,2365.075,2380.755,2389.371,-0.62071,22467112704,192248233984.0
2014-10-13,2366.009,2366.862,2341.124,2366.426,2374.54,-0.35927,20089931264,175425069056.0
2014-10-14,2359.475,2380.515,2349.194,2362.802,2366.009,-0.276158,19683141888,170160087040.0
2014-10-15,2373.67,2374.808,2344.373,2358.233,2359.475,0.6016090000000001,20280491520,171766747136.0
2014-10-16,2356.499,2389.675,2353.406,2361.13,2373.67,-0.72339,24820116736,203805884416.0
2014-10-17,2341.184,2360.597,2312.826,2352.784,2356.499,-0.6499020000000001,21230096128,179433160704.0
2014-10-20,2356.728,2357.509,2340.459,2346.052,2341.184,0.663935,16002230528,141820260352.0
2014-10-21,2339.657,2361.653,2337.551,2355.033,2356.728,-0.7243539999999999,16882828800,146786312192.0
2014-10-22,2326.553,2352.124,2324.59,2339.223,2339.657,-0.560082,15269842432,138524536832.0
2014-10-23,2302.418,2329.927,2297.33,2322.3160000000007,2326.553,-1.037372,16263630848,140596502528.0
2014-10-24,2302.28,2314.875,2296.657,2303.08,2302.418,-0.005991,13222528000,114330697728.0
2014-10-27,2290.437,2293.644,2279.836,2293.573,2302.28,-0.514404,13026156800,113379983360.0
2014-10-28,2337.871,2338.278,2294.012,2294.012,2290.437,2.0709619999999997,17859035648,158147960832.0
2014-10-29,2373.03,2381.643,2339.712,2343.72,2337.871,1.503887,26558868736,225067077632.0
2014-10-30,2391.076,2397.256,2365.919,2371.891,2373.03,0.760458,29464594176,226611179520.0
2014-10-31,2420.178,2423.596,2384.483,2393.178,2391.076,1.217111,32576352256,249915445248.0
2014-11-03,2430.032,2436.785,2418.167,2425.225,2420.178,0.40715999999999997,29882123520,227196592128.0
2014-11-04,2430.677,2435.223,2417.221,2428.271,2430.032,0.026543999999999998,30901303808,226503880704.0
2014-11-05,2419.254,2434.363,2415.502,2432.169,2430.677,-0.469955,26360665344,201859407872.0
2014-11-06,2425.864,2426.89,2401.75,2419.617,2419.254,0.273229,22200508928,179644375040.0
2014-11-07,2418.1710000000007,2454.423,2407.442,2427.898,2425.864,-0.317129,29117224448,244157566976.0
2014-11-10,2473.673,2474.156,2428.185,2436.628,2418.1710000000007,2.295214,30062820352,245233684480.0
2014-11-11,2469.673,2508.623,2445.96,2483.648,2473.673,-0.16170299999999999,41190406656,331257389056.0
2014-11-12,2494.476,2494.917,2444.814,2454.6020000000008,2469.673,1.004302,25293385216,215738617856.0
2014-11-13,2485.606,2507.743,2471.407,2494.998,2494.476,-0.35559,29503705856,258311917568.0
2014-11-14,2478.824,2481.025,2457.045,2477.966,2485.606,-0.27285,22060761856,191924994048.0
2014-11-17,2474.009,2508.7670000000007,2472.446,2506.864,2478.824,-0.194243,21568780032,199264903168.0
2014-11-18,2456.366,2477.052,2449.813,2474.182,2474.009,-0.713137,20106256896,174659489792.0
2014-11-19,2450.986,2461.491,2442.71,2452.15,2456.366,-0.219018,18623577088,167069372416.0
2014-11-20,2452.66,2458.319,2437.476,2443.276,2450.986,0.06829199999999999,16549521152,150799912960.0
2014-11-21,2486.791,2488.201,2446.646,2452.635,2452.66,1.3915950000000001,21223977472,197809795072.0
2014-11-24,2532.879,2546.746,2495.521,2505.532,2486.791,1.8533080000000002,36348583424,330291404800.0
2014-11-25,2567.597,2568.381,2527.077,2531.998,2532.879,1.370694,31431557120,282168803328.0
2014-11-26,2604.345,2605.07,2570.404,2572.649,2567.597,1.431223,33712724992,316521254912.0
2014-11-27,2630.486,2631.399000000001,2599.108,2615.367,2604.345,1.00375,36407571968,338960830464.0
2014-11-28,2682.835,2683.18,2622.061,2629.626,2630.486,1.990084,46588003584,401951166464.0
2014-12-01,2680.155,2720.743,2668.841,2691.725,2682.835,-0.099892,44679174144,401120190464.0
2014-12-02,2763.545,2777.372000000001,2665.686,2667.82,2680.155,3.111383,43773338112,397238915072.0
2014-12-03,2779.525,2824.179,2733.868,2768.678,2763.545,0.578242,56212028160,529777451008.0
2014-12-04,2899.456,2900.508,2772.432,2783.469,2779.525,4.314808,53268771840,509218574336.0
2014-12-05,2937.647,2978.0290000000005,2813.052,2926.573,2899.456,1.317175,64050029568,639191011328.0
2014-12-08,3020.258,3041.657,2879.847,2907.815,2937.647,2.812152,58757089024,593478049792.0
2014-12-09,2856.269,3091.324,2834.592,2992.49,3020.258,-5.429636,77199839232,793361276928.0
2014-12-10,2940.006,2946.7070000000012,2807.678,2855.94,2856.269,2.931694,51288691200,534989955072.0
2014-12-11,2925.743,2965.675,2892.611,2912.3459999999995,2940.006,-0.485141,48263273216,479801446400.0
2014-12-12,2938.173,2962.51,2914.956,2929.36,2925.743,0.42485500000000004,40948081152,420410249216.0
2014-12-15,2953.421,2960.227000000001,2890.9040000000005,2921.446,2938.173,0.518955,40037169408,411487141888.0
2014-12-16,3021.518,3021.897,2943.912000000001,2953.811,2953.421,2.305705,45384272384,492716183552.0
2014-12-17,3061.02,3076.599,2993.333,3031.952,3021.518,1.3073540000000001,54250317824,580338606080.0
2014-12-18,3057.521,3089.791,3030.3190000000004,3062.801,3061.02,-0.114309,43590495232,466524524544.0
2014-12-19,3108.5959999999995,3117.527,3018.421,3053.075,3057.521,1.6704689999999998,52107351040,515580289024.0
2014-12-22,3127.445,3189.867,3090.509,3129.267000000001,3108.5959999999995,0.606355,67937191424,624481484800.0
2014-12-23,3032.612,3136.838,3025.667,3085.08,3127.445,-3.032284,43776240128,419467702272.0
2014-12-24,2972.532,3050.507,2934.911,3039.206,3032.612,-1.9811330000000005,37680524544,378726756352.0
2014-12-25,3072.536,3073.345,2969.874000000001,2992.462,2972.532,3.364267,37694777600,379017699328.0
2014-12-26,3157.603,3164.155,3064.176,3078.005,3072.536,2.76863,46070093056,488915103744.0
2014-12-29,3168.016,3223.86,3126.9440000000004,3212.559,3157.603,0.329778,51011143936,555904356352.0
2014-12-30,3165.815,3190.2990000000004,3130.353,3160.801,3168.016,-0.069481,39772531968,437263253504.0
2014-12-31,3234.677,3239.357,3157.259,3172.597,3165.815,2.175177,40599852032,432319844352.0
2015-01-05,3350.519,3369.281,3253.883,3258.627,3234.677,3.581255,53135239168,549760106496.0
2015-01-06,3351.446,3394.224,3303.184,3330.7990000000004,3350.519,0.027667,50166169600,532398465024.0
2015-01-07,3373.954,3374.896,3312.211,3326.6490000000013,3351.446,0.671592,39191888128,436416700416.0
2015-01-08,3293.456,3381.566,3285.095,3371.9570000000012,3373.954,-2.3858669999999997,37113116928,399230296064.0
2015-01-09,3285.412000000001,3404.834000000001,3267.509,3276.965,3293.456,-0.24424,41024087296,458648010752.0
2015-01-12,3229.316,3275.185,3191.5820000000012,3258.213,3285.412000000001,-1.707432,32206467840,366273060864.0
2015-01-13,3235.301,3259.386,3214.412000000001,3223.542,3229.316,0.185337,23072575488,273588772864.0
2015-01-14,3222.437,3268.483,3193.978,3242.337,3235.301,-0.39761399999999997,24019074560,267204530176.0
2015-01-15,3336.455,3337.084000000001,3207.545,3224.07,3222.437,3.5382559999999996,28254624000,330610536448.0
2015-01-16,3376.495,3400.318,3340.49,3343.603,3336.455,1.200077,33987675392,392253902848.0
2015-01-19,3116.351,3262.2070000000012,3095.066,3189.727000000001,3376.495,-7.7045580000000005,40109879040,409885990912.0
2015-01-20,3173.052,3190.245,3100.477000000001,3114.56,3116.351,1.819465,35708081152,416295211008.0
2015-01-21,3323.611,3337.0040000000013,3178.343,3189.085,3173.052,4.744929,41095602432,473758666752.0
2015-01-22,3343.344,3352.384,3293.978,3327.3190000000004,3323.611,0.593719,35338296064,407874068480.0
2015-01-23,3351.764,3406.786,3328.293,3357.0959999999995,3343.344,0.251841,36624923904,420979535872.0
