ts_code,name,result_2020
600959.SH,江苏有线,-0.15324244362705908
600965.SH,福成股份,-0.321415068863084
600973.SH,宝胜股份,-0.07442565514826861
600975.SH,新五丰,-0.10132219740291173
600979.SH,广安爱众,-0.014567399279562602
600981.SH,汇鸿集团,-0.023645383508122675
600995.SH,文山电力,-0.11851461881218335
600996.SH,贵广网络,-0.3800456300456301
601002.SH,晋亿实业,-0.09558823529411771
601066.SH,中信建投,-0.006606763207509438
601068.SH,中铝国际,-0.2663551401869159
601069.SH,西部黄金,-0.06643043294636317
601077.SH,渝农商行,-0.18112547528517098
601086.SH,国芳集团,-0.263402011435482
601107.SH,四川成渝,-0.019273898651084562
601116.SH,三江购物,-0.193471443378425
601137.SH,博威合金,-0.07685634317055527
601139.SH,深圳燃气,-0.06688176173703791
601162.SH,天风证券,-0.1151046271735928
601177.SH,杭齿前进,-0.02400042000735004
601179.SH,中国西电,-0.14042728081685596
601186.SH,中国铁建,-0.168894897601522
601198.SH,东兴证券,-0.024806538439971014
601200.SH,上海环境,-0.061902288052726934
601212.SH,白银有色,-0.0464285714285715
601226.SH,华电重工,-0.005924904684095749
601236.SH,红塔证券,-0.3488528138528138
601319.SH,中国人保,-0.03765754984655174
601330.SH,绿色动力,-0.06001222104601832
601333.SH,广深铁路,-0.06784509600415123
601360.SH,三六零,-0.3415446027706173
601366.SH,利群股份,-0.04670450476697444
601375.SH,中原证券,-0.09259259259259266
601512.SH,中新集团,-0.07574573055028436
601518.SH,吉林高速,-0.042735042735042604
601567.SH,三星医疗,-0.003471858679856093
601588.SH,北辰实业,-0.0775389719375928
601669.SH,中国电建,-0.008024216282963603
601688.SH,华泰证券,-0.07573577788937397
601696.SH,中银证券,-0.33568432385874253
601700.SH,风范股份,-0.3633762517882689
601718.SH,际华集团,-0.3444527736131934
601789.SH,宁波建工,-0.13061467878743627
601800.SH,中国交建,-0.1371047293265979
601811.SH,新华文轩,-0.01956025128498007
601816.SH,京沪高铁,-0.04671052631578944
601857.SH,中国石油,-0.09879213234917916
601860.SH,紫金银行,-0.05953042383161544
601869.SH,长飞光纤,-0.36385948517999367
601872.SH,招商轮船,-0.10469315151479167
601900.SH,南方传媒,-0.15037155342826006
601929.SH,吉视传媒,-0.11764705882352931
601933.SH,永辉超市,-0.3357960430412768
601975.SH,招商南油,-0.059071729957805956
601988.SH,中国银行,-0.0034716412916178936
601990.SH,南京证券,-0.382508481456112
601992.SH,金隅集团,-0.14101220107905182
601999.SH,出版传媒,-0.026945497533732755
603000.SH,人民网,-0.05345904266498519
603003.SH,龙宇燃油,-0.13434727503168561
603007.SH,花王股份,-0.25011757917327015
603009.SH,北特科技,-0.10558069381598799
603011.SH,合锻智能,-0.049862792861672875
603012.SH,创力集团,-0.03759554382230572
603015.SH,弘讯科技,-0.04545454545454542
603019.SH,中科曙光,-0.130532122913589
603021.SH,山东华鹏,-0.056896551724137955
603022.SH,新通联,-0.3470437017994859
603023.SH,威帝股份,-0.026672957458520098
603028.SH,赛福天,-0.02612433862433849
603029.SH,天鹅股份,-0.09371353926142703
603030.SH,全筑股份,-0.12441768137937283
603031.SH,安德利,-0.2108540925266904
603032.SH,*ST德新,-0.31306441902468396
603036.SH,如通股份,-0.10762480193623658
603042.SH,华脉科技,-0.4009287046840622
603045.SH,福达合金,-0.24228874854624896
603050.SH,科林电气,-0.21614791832204533
603053.SH,成都燃气,-0.3008084239130435
603059.SH,倍加洁,-0.14733426227179555
603066.SH,音飞储存,-0.07117336193272955
603068.SH,博通集成,-0.33512110638773335
603078.SH,江化微,-0.1306288630233003
603079.SH,圣达生物,-0.3263221764968999
603080.SH,新疆火炬,-0.0037342871902443894
603083.SH,剑桥科技,-0.41404566789781466
603086.SH,先达股份,-0.020217603957488266
603090.SH,宏盛股份,-0.23779794445659305
603093.SH,南华期货,-0.2465035161744022
603096.SH,新经典,-0.05551289355693737
603101.SH,汇嘉时代,-0.10318758815232747
603105.SH,芯能科技,-0.07654320987654308
603106.SH,恒银科技,-0.0042918454935623376
603111.SH,康尼机电,-0.14429530201342286
603115.SH,海星股份,-0.11105791284403688
603116.SH,红蜻蜓,-0.06157205240174682
603118.SH,共进股份,-0.3501632440159961
603121.SH,华培动力,-0.13544484483085606
603123.SH,翠微股份,-0.20940289790583203
603133.SH,碳元科技,-0.4680390032502708
603138.SH,海量数据,-0.41525694871726293
603139.SH,康惠制药,-0.0776404522550077
603157.SH,*ST拉夏,-0.5125
603158.SH,腾龙股份,-0.016954373724057198
603160.SH,汇顶科技,-0.561401691248771
603169.SH,兰石重装,-0.07205240174672499
603186.SH,华正新材,-0.1853925139567001
603188.SH,ST亚邦,-0.1646884272997033
603189.SH,网达软件,-0.4022781039165863
603192.SH,汇得科技,-0.09174445373213035
603196.SH,日播时尚,-0.09143481717011152
603200.SH,上海洗霸,-0.48514851485148514
603220.SH,中贝通信,-0.47156483525385273
603221.SH,爱丽家居,-0.3676361679224973
603222.SH,济民制药,-0.6740507270078202
603226.SH,菲林格尔,-0.3330886827688534
603228.SH,景旺电子,-0.09355783613096229
603232.SH,格尔软件,-0.3706173872263839
603256.SH,宏和科技,-0.25182461159586716
603258.SH,电魂网络,-0.03194911853652876
603269.SH,海鸥股份,-0.14066593526495322
603278.SH,大业股份,-0.22977685689680163
603283.SH,赛腾股份,-0.455810516538131
603286.SH,日盈电子,-0.0949523050692224
603305.SH,旭升股份,-0.07605315238903007
603311.SH,金海高科,-0.002973435764531537
603316.SH,诚邦股份,-0.2974164046045989
603318.SH,派思股份,-0.12075983717774759
603320.SH,迪贝电气,-0.07275875771699311
603321.SH,梅轮电梯,-0.10003658281652851
603322.SH,超讯通信,-0.35525706345530345
603326.SH,我乐家居,-0.12256789137221327
603327.SH,福蓉科技,-0.3820973899493572
603328.SH,依顿电子,-0.302149752587516
603331.SH,百达精工,-0.17229741019214723
603332.SH,苏州龙杰,-0.2502828318560444
603333.SH,尚纬股份,-0.08583573289455636
603336.SH,宏辉果蔬,-0.1434939652763418
603356.SH,华菱精工,-0.23465406162465002
603357.SH,设计总院,-0.032064290113174
603359.SH,东珠生态,-0.21968749958530576
603360.SH,百傲化学,-0.20241268014519792
603363.SH,傲农生物,-0.06383940960623284
603366.SH,日出东方,-0.12224598438048241
603367.SH,辰欣药业,-0.13354614238141696
603379.SH,三美股份,-0.25840539651201055
603383.SH,顶点软件,-0.36026232485979137
603388.SH,元成股份,-0.1619718309859153
603389.SH,*ST亚振,-0.0417633410672853
603390.SH,通达电气,-0.34377495107632083
603393.SH,新天然气,-0.1785229943945512
603399.SH,吉翔股份,-0.6455584872471416
603421.SH,鼎信通讯,-0.2356632364078382
603496.SH,恒为科技,-0.30390331198570203
603499.SH,翔港科技,-0.254563995997845
603500.SH,祥和实业,-0.018062922120044473
603507.SH,振江股份,-0.12078079400914053
603508.SH,思维列控,-0.502140289189328
603516.SH,淳中科技,-0.17662123883805259
603527.SH,众源新材,-0.10793238455750838
603530.SH,神马电力,-0.22383559247923052
603551.SH,奥普家居,-0.20319186785260485
603555.SH,*ST贵人,-0.15384615384615377
603556.SH,海兴电力,-0.11343965379067163
603557.SH,起步股份,-0.17324895754881584
603558.SH,健盛集团,-0.0666219603371544
603559.SH,中通国脉,-0.5216867469879517
603569.SH,长久物流,-0.06243223858689305
603577.SH,汇金通,-0.028427470882470964
603580.SH,艾艾精工,-0.057124107804336084
603585.SH,苏利股份,-0.18169772462221792
603586.SH,金麒麟,-0.11588703480595366
603590.SH,康辰药业,-0.06046264529964163
603595.SH,东尼电子,-0.3870829535225146
603598.SH,引力传媒,-0.0650128314798973
603600.SH,永艺股份,-0.07581919063078245
603602.SH,纵横通信,-0.4332302010338642
603603.SH,博天环境,-0.22041420118343197
603608.SH,天创时尚,-0.4316441851986875
603611.SH,诺力股份,-0.19682726204465326
603616.SH,韩建河山,-0.23741935483870963
603618.SH,杭电股份,-0.055939853640297056
603619.SH,中曼石油,-0.2710355987055016
603628.SH,清源股份,-0.04052443384982114
603629.SH,利通电子,-0.012717928701535278
603633.SH,徕木股份,-0.021448314303281778
603636.SH,南威软件,-0.19386467452577666
603637.SH,镇海股份,-0.23863046401488347
603655.SH,朗博科技,-0.1326720361735197
603656.SH,泰禾智能,-0.037819428707647686
603660.SH,苏州科达,-0.3583827809326875
603662.SH,柯力传感,-0.07901496259351624
603668.SH,天马科技,-0.22653721682847894
603676.SH,卫信康,-0.07598486303123385
603679.SH,华体科技,-0.3732990452232789
603685.SH,晨丰科技,-0.03957111086018409
603687.SH,大胜达,-0.4321567357512953
603688.SH,石英股份,-0.1660751144911906
603689.SH,皖天然气,-0.057613613091802664
603690.SH,至纯科技,-0.07015584395160016
603701.SH,德宏股份,-0.0077299335558448975
603703.SH,盛洋科技,-0.2151978296489296
603706.SH,东方环宇,-0.06502117945335359
603708.SH,家家悦,-0.30528612422036205
603709.SH,中源家居,-0.20339470458164818
603711.SH,香飘飘,-0.14171601445247772
603716.SH,塞力医疗,-0.019368114740183524
603721.SH,中广天择,-0.4892816848439262
603726.SH,朗迪集团,-0.4860154950731499
603729.SH,龙韵股份,-0.15960451977401124
603738.SH,泰晶科技,-0.016169212123719714
603767.SH,中马传动,-0.016923396836060645
603773.SH,沃格光电,-0.16649519749133734
603788.SH,宁波高发,-0.014292895529194608
603790.SH,雅运股份,-0.12347930964952228
603798.SH,康普顿,-0.01859130619723841
603800.SH,道森股份,-0.17037650989136152
603803.SH,瑞斯康达,-0.38501106225513976
603813.SH,原尚股份,-0.23238160112683867
603815.SH,交建股份,-0.5762273361227337
603822.SH,嘉澳环保,-0.19604820733688463
603823.SH,百合花,-0.14032773178118074
603825.SH,华扬联众,-0.31065414865219926
603838.SH,四通股份,-0.19736070537561048
603839.SH,安正时尚,-0.21943786471561794
603843.SH,正平股份,-0.15102852094901573
603860.SH,中公高科,-0.1019760927165713
603861.SH,白云电器,-0.1257518131021442
603863.SH,松炀资源,-0.25044089456869006
603867.SH,新化股份,-0.19489869427119053
603869.SH,新智认知,-0.14679802955665025
603879.SH,永悦科技,-0.3351632110130484
603881.SH,数据港,-0.20474552351998695
603887.SH,城地香江,-0.37121751125308555
603888.SH,新华网,-0.13147564284746527
603895.SH,天永智能,-0.2042954426401257
603897.SH,长城科技,-0.07576928924240425
603900.SH,莱绅通灵,-0.037404710433496406
603912.SH,佳力图,-0.33997488919686597
603920.SH,世运电路,-0.05378385663888968
603922.SH,金鸿顺,-0.021546261089987435
603927.SH,中科软,-0.3539573296627666
603929.SH,亚翔集成,-0.30148766613364086
603933.SH,睿能科技,-0.1379342308761871
603936.SH,博敏电子,-0.10378443706680628
603948.SH,建业股份,-0.26996304849884534
603949.SH,雪龙集团,-0.09763502109704635
603955.SH,大千生态,-0.06476181875316206
603963.SH,大理药业,-0.09989442250077986
603967.SH,中创物流,-0.04213738659639763
603978.SH,深圳新星,-0.10765596478041442
603980.SH,吉华集团,-0.08792607952271811
603983.SH,丸美股份,-0.12911476175646228
603990.SH,麦迪科技,-0.0012697732766269684
603996.SH,*ST中新,-0.06686930091185418
603998.SH,方盛制药,-0.10898714604407414
603999.SH,读者传媒,-0.10399927006050509
688001.SH,华兴源创,-0.06384939292172578
688007.SH,光峰科技,-0.017998768472906386
688008.SH,澜起科技,-0.1473180263157896
688009.SH,中国通号,-0.05259016393442627
688010.SH,福光股份,-0.21867920353982295
688011.SH,新光光电,-0.023229860365198873
688012.SH,中微公司,-0.17209436966275873
688015.SH,交控科技,-0.2589533287577214
688018.SH,乐鑫科技,-0.34588605433376446
688020.SH,方邦股份,-0.05968344819530442
688022.SH,瀚川智能,-0.3245216102741417
688025.SH,杰普特,-0.0766649823143001
688028.SH,沃尔德,-0.33960565656565656
688030.SH,山石网科,-0.2763023885742429
688033.SH,天宜上佳,-0.5119777247414479
688037.SH,芯源微,-0.21318914956011736
688039.SH,当虹科技,-0.3316842342342342
688051.SH,佳华科技,-0.3879550416281221
688058.SH,宝兰德,-0.4620632031529918
688066.SH,航天宏图,-0.07214247311827972
688078.SH,龙软科技,-0.42652126099706755
688080.SH,映翰通,-0.5716725274725275
688081.SH,兴图新科,-0.39903836813987364
688086.SH,紫晶存储,-0.49338824171823814
688088.SH,虹软科技,-0.2916
688090.SH,瑞松科技,-0.4411597096188749
688098.SH,申联生物,-0.2170253317249698
688100.SH,威胜信息,-0.1040056910569106
688101.SH,三达膜,-0.18065876777251183
688108.SH,赛诺医疗,-0.43402596580114
688118.SH,普元信息,-0.47586051282051284
688123.SH,聚辰股份,-0.3677171653543307
688128.SH,中国电研,-0.15371019967620095
688138.SH,清溢光电,-0.19780283114256833
688158.SH,优刻得-W,-0.4240702921608332
688159.SH,有方科技,-0.6010534963698893
688168.SH,安博通,-0.4824822618791658
688177.SH,百奥泰-U,-0.5350911974623315
688178.SH,万德斯,-0.3177728531855956
688186.SH,广大特材,-0.030081645983017723
688199.SH,久日新材,-0.29210730674196955
688218.SH,江苏北人,-0.42405322020825303
688233.SH,神工股份,-0.2755895551257254
688258.SH,卓易信息,-0.5827626966292134
688310.SH,迈得医疗,-0.023607705779334482
688321.SH,微芯生物,-0.17136258660508072
688358.SH,祥生医疗,-0.2644228367528993
688369.SH,致远互联,-0.11676770849693738
688398.SH,赛特新材,-0.19264795607077492
